baitID	intscore	rank	SIP
89703	5.00046474649852	1	0
698909	5.00055902160405	2	0
36218	5.00075139367289	3	0
428401	5.00115540978516	4	0
690361	5.00321510100179	5	0
234427	5.00417627651554	6	0
699083	5.00459869691546	7	0
215499	5.00465728799575	8	0
452186	5.00488312934756	9	0
50391	5.00527945123572	10	0
561288	5.0064182285	11	0
129581	5.00673087085525	12	0
488729	5.00725218495445	13	0
566899	5.00727599688455	14	0
761468	5.00819646703696	15	0
510750	5.00823096459203	16	0
451402	5.00825412648233	17	0
108743	5.00827831064688	18	0
705298	5.00842329123829	19	0
7668	5.0088445117336	20	0
598778	5.00921713428326	21	0
132197	5.0092354983651	22	0
154145	5.00944115374598	23	0
345003	5.00972774525037	24	0
619811	5.00978774542623	25	0
67794	5.00988534796757	26	0
329667	5.00998871115539	27	0
488475	5.01026412279037	28	0
759148	5.01045356970726	29	0
622647	5.01082291748091	30	0
175544	5.01108306548247	31	0
284810	5.01202965585335	32	0
620122	5.01223340681816	33	0
440547	5.01296914984222	34	0
178004	5.01373817556855	35	0
110102	5.01379955431444	36	0
507821	5.01394194966095	37	0
119227	5.01425474460644	38	0
241578	5.01454638593393	39	0
324711	5.01582836496711	40	0
36245	5.01663634179914	41	0
227021	5.01667547358113	42	0
259235	5.01711745384032	43	0
430221	5.0171217748354	44	0
388501	5.0174394962059	45	0
211446	5.017642228634	46	0
105904	5.01801481741181	47	0
93115	5.01821886283101	48	0
183741	5.01889130045102	49	0
451167	5.01912432117227	50	0
147537	5.01919391671847	51	0
430737	5.01981325273131	52	0
129263	5.02032504586817	53	0
57773	5.02090355882348	54	0
525642	5.02105743502945	55	0
32012	5.02163361110309	56	0
296808	5.02183422645847	57	0
31218	5.02191035818082	58	0
714013	5.02278484482066	59	0
120466	5.02279166134018	60	0
329602	5.02285673123937	61	0
298780	5.0233348476355	62	0
23594	5.02398516050592	63	0
471805	5.02438564320846	64	0
123446	5.02457326049454	65	0
178180	5.0251188302701	66	0
518541	5.02528377286401	67	0
500784	5.02534100871352	68	0
232327	5.02659373925597	69	0
259268	5.027186371412	70	0
553410	5.02758716874428	71	0
428242	5.02813457541284	72	0
103202	5.0284316327773	73	0
219659	5.02852243574457	74	0
135809	5.02859872690612	75	0
451152	5.02867160100691	76	0
137030	5.02896848710571	77	0
18949	5.02978106643622	78	0
331844	5.03144226588944	79	0
622541	5.03172981562144	80	0
244715	5.03184117846449	81	0
377903	5.03222627674278	82	0
373395	5.03301758197252	83	0
311521	5.03318061115886	84	0
252144	5.03335615178535	85	0
6113	5.03369363803338	86	0
426687	5.03439494875999	87	0
189811	5.03451798816889	88	0
553329	5.03513043113098	89	0
51102	5.03593100063499	90	0
477453	5.03620602379784	91	0
275143	5.03674568135502	92	0
761380	5.03761112696105	93	0
98043	5.03860015522419	94	0
129528	5.03921166756899	95	0
774883	5.03923174427095	96	0
620320	5.03990215710447	97	0
251643	5.04059645756199	98	0
411963	5.04085423891825	99	0
330164	5.04100112297221	100	0
331565	5.04158740836275	101	0
452082	5.04170397496833	102	0
292307	5.04214360539728	103	0
745769	5.04265037980147	104	0
163768	5.04267295996711	105	0
328436	5.04283254136561	106	0
9977	5.04284233416941	107	0
282004	5.04328799994811	108	0
683262	5.04330690537581	109	0
681699	5.04345404959436	110	0
611399	5.04456677722986	111	0
657568	5.04470181702848	112	0
175566	5.04487754671672	113	0
226016	5.04530935156931	114	0
198610	5.04568278642224	115	0
251092	5.04598017076225	116	0
57899	5.04603107059203	117	0
724156	5.04628848275426	118	0
259893	5.04684071289381	119	0
197466	5.04703705936012	120	0
543806	5.04770233489692	121	0
136871	5.04778318334578	122	0
773191	5.04797607629172	123	0
9848	5.04885100679957	124	0
430224	5.0490400941306	125	0
744536	5.05103054992387	126	0
425090	5.05190046291177	127	0
41535	5.05294144161698	128	0
744650	5.05437463291125	129	0
619749	5.05480250103329	130	0
597	5.05616217190752	131	0
138376	5.05671752113535	132	0
448810	5.05949291125428	133	0
315218	5.06034702218365	134	0
31925	5.06069777527331	135	0
233281	5.0609534720535	136	0
121329	5.06146766225956	137	0
144600	5.0617673215398	138	0
336794	5.06176853607642	139	0
255992	5.06296919279107	140	0
160782	5.06416418252658	141	0
30182	5.06440122329051	142	0
285015	5.06453492631263	143	0
287766	5.06507562016531	144	0
292675	5.06509235823549	145	0
396397	5.0652501681112	146	0
450361	5.06543827824645	147	0
132115	5.0656499011747	148	0
557992	5.06567094227465	149	0
2405	5.06620192832469	150	0
10941	5.06626427477869	151	0
683614	5.06712705346662	152	0
279204	5.06723156806406	153	0
713657	5.06726544471854	154	0
470400	5.06750026491165	155	0
148031	5.06844210269029	156	0
414443	5.06944599063128	157	0
408862	5.06948644408743	158	0
578882	5.06965620553725	159	0
775211	5.06993732766233	160	0
220676	5.0701520807739	161	0
704910	5.07031107153308	162	0
751293	5.07087444799871	163	0
248782	5.07095289569486	164	0
696454	5.07240204607881	165	0
645558	5.07294734808902	166	0
4059	5.07336408990049	167	0
428456	5.07411304173683	168	0
482310	5.07443358685508	169	0
728193	5.07509094993485	170	0
533539	5.07510861298048	171	0
112179	5.07521089487277	172	0
419121	5.0758185799933	173	0
432598	5.07607042800096	174	0
351266	5.07612071023727	175	0
174202	5.07706658037233	176	0
620340	5.07905413793358	177	0
657934	5.08130602814813	178	0
235568	5.0822236919621	179	0
54292	5.08238257702817	180	0
666682	5.08276503841131	181	0
689950	5.08351888773765	182	0
40453	5.08463859075398	183	0
510741	5.08517630995873	184	0
702958	5.08552584004153	185	0
667428	5.08637762626364	186	0
104457	5.08646973334414	187	0
331070	5.08647224851096	188	0
51345	5.08691318647115	189	0
783648	5.08917139039938	190	0
412006	5.08970889658662	191	0
267946	5.08982539041239	192	0
455872	5.09019415133384	193	0
18671	5.09022351027299	194	0
327676	5.09047513868273	195	0
784051	5.09094846566257	196	0
620630	5.091366250971	197	0
9273	5.09145974586819	198	0
296306	5.09150876374023	199	0
279642	5.0919295909196	200	0
20106	5.09240495778057	201	0
413680	5.09353708353615	202	0
601014	5.09456410618878	203	0
370274	5.0949953819868	204	0
140021	5.09567483066434	205	0
68940	5.09593733368804	206	0
539110	5.09634504784151	207	0
