baitID	intscore	rank	SIP	MKSpecific
682341	26.5463028396354	5448	0	0
682346	67.665912959652	8923	0	0
682349	63.8582968112286	8712	0	0
682366	26.7687891287284	5478	0	0
682376	236.718491960586	12791	0	0
682378	25.708116789354	5353	0	0
682392	82.5880238908821	9639	0	0
682417	100.418840342823	10282	0	0
682445	26.2846465329606	5418	0	0
682698	22.0815362741746	4864	0	0
682707	35.7886351196796	6551	0	0
682712	189.193725229629	12220	0	0
682717	224.016221525664	12659	0	0
682726	18.9369055672452	4384	0	0
682734	92.4872781983234	10002	0	0
682759	149.758511243672	11555	0	0
682794	186.287630594249	12178	0	0
682809	13.0507913029151	3301	0	0
682821	8.91015663718934	2184	0	0
683045	33.7668596787869	6300	0	0
683061	22.8785851877504	4983	0	0
683099	612.145286307978	14113	1	0
683101	789.181078166816	14236	1	0
683131	1452.26337782724	14347	1	0
683175	562.564281335643	14054	1	0
683200	367.80222339634	13638	1	0
683596	10.952379252796	2545	0	0
683727	32.7863681392854	6194	0	0
683764	5.11435499924549	209	0	0
683765	24.6030863679401	5210	0	0
683890	62.8532940515367	8634	0	0
683974	348.354406667549	13558	1	1
684046	24.0411962371747	5141	0	0
684226	354.180821376259	13589	1	1
684306	5.13361484474898	236	0	0
684583	301.30823969048	13289	1	1
684736	6.66544929950392	1679	0	0
684962	12.4499772220266	3147	0	0
685131	124.926602477153	10998	0	0
685217	85.1414594004872	9744	0	0
685399	11.8008680979396	2885	0	0
685627	430.68888985958	13837	1	1
686089	45.6767397308919	7468	0	0
686233	201.183343771133	12404	0	0
686259	417.170533612468	13799	1	0
686278	127.213409304702	11050	0	0
686319	5.59207562509606	889	0	0
686391	35.1912660818001	6477	0	0
686471	102.710756022314	10366	0	0
686600	6.12883868443609	1356	0	0
686741	5.33826146574481	560	0	0
686751	25.7988074477843	5364	0	0
687190	59.7005740856926	8450	0	0
687191	6.17745235865483	1396	0	0
687206	78.5550871494805	9455	0	0
687229	6.53590700611009	1610	0	0
687542	5.66095839057962	969	0	0
687768	54.9783662062791	8150	0	0
687778	11.3870880094131	2727	0	0
687836	53.6452918470143	8055	0	0
687855	69.2838038416087	9019	0	0
687868	330.973675314533	13487	1	1
687928	644.397732691476	14148	1	0
687934	97.9279801827264	10197	0	0
687953	36.4469894401848	6623	0	0
687954	72.3440377332695	9181	0	0
687970	108.716618161359	10557	0	0
688004	10.181941435756	2301	0	0
688041	634.969334153547	14135	1	0
688124	11.055314154339	2595	0	0
688161	5.61887661825448	919	0	0
688164	11.4841080459138	2757	0	0
688290	5.50513043222514	791	0	0
688395	130.427464531831	11139	0	0
688409	45.3609240278324	7442	0	0
688444	98.6818518769334	10222	0	0
688553	100.422435985982	10283	0	0
688587	16.8437018493974	3942	0	0
688701	7.85843108275358	2035	0	0
688768	5.72922845838187	1040	0	0
688808	21.8839921329825	4832	0	0
688825	11.0419266707647	2590	0	0
688869	21.601021687513	4775	0	0
688881	26.2641264921716	5411	0	0
688887	305.797516292232	13320	1	0
688976	42.7067602180266	7239	0	0
689134	118.350947111966	10829	0	0
689166	73.8702122431971	9237	0	0
689169	10.7804438882568	2474	0	0
689174	5.18273718507985	317	0	0
689180	6.20159753908456	1411	0	0
689210	5.98986439615951	1265	0	0
689373	298.286223038193	13280	1	0
689377	207.941452061988	12485	0	0
689404	266.59158813735	13058	0	0
689662	77.9882977212498	9430	0	0
689710	112.707584455906	10669	0	0
689742	32.9699879643004	6216	0	0
689745	27.1590667298974	5528	0	0
689756	33.3005625704125	6251	0	0
689770	13.3883891721711	3383	0	0
689853	38.5100499074715	6847	0	0
689865	155.697927548992	11652	0	0
689867	36.1959492161203	6597	0	0
689902	349.885958464437	13570	1	0
689939	141.780658044086	11397	0	0
689975	294.542793398789	13250	1	0
689990	10.7448934320639	2456	0	0
689996	21.1684797943312	4717	0	0
689997	12.5768504383177	3188	0	0
690008	11.9328633958841	2950	0	0
690013	19.0220162550348	4401	0	0
690044	78.496616659992	9451	0	0
690102	21.7455164707084	4807	0	0
690133	26.4898223749145	5439	0	0
690137	36.2137449028754	6600	0	0
690148	55.4621381938493	8174	0	0
690153	64.111875770079	8725	0	0
690166	22.1876694722335	4878	0	0
690173	32.8346999158189	6203	0	0
690183	33.0606256238118	6226	0	0
690184	18.2838349785767	4256	0	0
690185	5.81413971226173	1122	0	0
690196	6.79970182348951	1738	0	0
690239	79.2656073707076	9494	0	0
690249	127.267523720416	11052	0	0
690255	29.2553255262718	5816	0	0
690261	17.1831699104122	4027	0	0
690267	6.72153973530344	1703	0	0
690287	11.6591202286249	2834	0	0
690291	33.2818525336318	6250	0	0
690305	68.8050016121836	8990	0	0
690316	32.6288710705456	6177	0	0
690323	31.8035013939791	6104	0	0
690328	14.4685733972832	3575	0	0
690340	5.93450856307059	1217	0	0
690368	14.4986042430858	3582	0	0
690401	24.9101104187765	5253	0	0
690432	157.668751172103	11687	0	0
690493	58.7259738069273	8384	0	0
690506	191.080276974603	12249	0	0
690532	98.386904988021	10211	0	0
690536	32.9100381672268	6210	0	0
690539	62.282405670692	8606	0	0
690628	49.6992372749981	7791	0	0
690649	201.822124559135	12408	0	0
690702	80.0328519799382	9527	0	0
690732	35.543431556924	6519	0	0
690774	329.433442537457	13479	1	0
690784	35.9647131822001	6569	0	0
690812	111.784458038889	10649	0	0
690993	5.1102488656789	201	0	0
691054	128.009526029976	11069	0	0
691298	58.1242512862579	8347	0	0
691311	148.502698175898	11530	0	0
691396	109.641936023923	10585	0	0
691402	267.805958207866	13070	1	0
691413	83.7920377790645	9690	0	0
691438	5.36466753030823	594	0	0
691439	37.2816848082934	6711	0	0
691547	5.67267111723741	981	0	0
691786	117.489720217601	10793	0	0
691850	51.2750493522314	7889	0	0
691901	181.251644760088	12090	0	0
691933	168.832577115838	11903	0	0
691940	259.038241185032	12989	0	0
692036	50.7472990185451	7853	0	0
692059	144.752057429108	11460	0	0
692067	70.4692088222218	9075	0	0
692074	59.1101644686921	8409	0	0
692119	162.088013381141	11775	0	0
692348	156.147302900034	11659	0	0
692378	16.3098937264727	3821	0	0
693220	114.82199994342	10731	0	0
693226	25.5793621148657	5334	0	0
693375	27.5374286701734	5587	0	0
693438	5.28096528579989	471	0	0
693565	59.9523983857013	8465	0	0
693622	102.485492211931	10360	0	0
693647	113.570848905263	10698	0	0
693752	11.1036699801391	2614	0	0
693802	18.5473329505369	4321	0	0
693863	6.17703098610133	1395	0	0
693985	57.0887844569199	8279	0	0
694163	6.15413423431939	1379	0	0
694169	295.416563789605	13259	1	0
694278	6.58141122405202	1633	0	0
694282	9.41005119271794	2233	0	0
694374	14.6012030443713	3593	0	0
694633	42.1261736647597	7190	0	0
694861	22.4486753267822	4919	0	0
694891	51.4498531741761	7904	0	0
694906	47.4052608523791	7603	0	0
694916	47.3802554621259	7599	0	0
694962	140.967914963173	11380	0	0
694974	320.197139482178	13416	1	1
694980	173.236033267513	11983	0	0
694986	281.182922506713	13161	1	1
695020	5.92682476092727	1202	0	0
695066	45.2501335448734	7432	0	0
695114	9.46709349635084	2237	0	0
695116	63.3036848379429	8673	0	0
695177	7.52467056920812	1953	0	0
695268	37.7686764077746	6758	0	0
695280	165.922516435946	11856	0	0
695362	60.0918318082635	8469	0	0
695427	551.146479919597	14042	1	1
695511	89.825733326056	9905	0	0
695523	9.25695822599293	2216	0	0
696150	33.2397171971554	6243	0	0
696340	26.6877664453954	5467	0	0
696376	92.6436085778027	10010	0	0
696387	524.223361681659	14010	1	0
696495	48.6146477100842	7703	0	0
696511	85.7750282466118	9764	0	0
696763	63.0089730546489	8647	0	0
697271	26.1612725810481	5404	0	0
697275	26.53000821691	5446	0	0
697279	62.0706352296979	8594	0	0
697296	90.2963997596359	9917	0	0
697300	80.9388760657135	9567	0	0
697328	141.631020899523	11394	0	0
697341	129.137759195269	11109	0	0
697354	5.16000957909993	273	0	0
697666	105.137747229109	10442	0	0
697724	29.7451220826725	5861	0	0
698479	11.6164307976314	2817	0	0
698507	27.7705002413841	5621	0	0
698585	55.7859145216709	8201	0	0
698591	27.9584960420078	5648	0	0
698602	168.333167020762	11899	0	0
698715	162.402963070968	11781	0	0
698731	20.0008243475723	4565	0	0
698757	202.508862005316	12420	0	0
698766	56.1927533124457	8227	0	0
698791	5.93279162723277	1215	0	0
698806	10.6703325918409	2428	0	0
698809	7.40563666649703	1929	0	0
698906	11.0781607290504	2604	0	0
698909	14.9208988426624	3623	0	0
698918	6.56923717674166	1625	0	0
698978	6.28877721588815	1469	0	0
698988	166.06323677527	11861	0	0
699032	57.4643179098633	8296	0	0
699060	5.36841656732692	604	0	0
699083	10.509046829416	2366	0	0
699170	62.5948798795743	8622	0	0
699183	12.3493462320937	3111	0	0
699184	848.514707514424	14259	1	0
699207	67.5756624454859	8916	0	0
699215	9.85282990382298	2269	0	0
699223	23.2189735483725	5040	0	0
699242	230.504878305972	12729	0	0
699247	120.240207444796	10877	0	0
699252	10.4018707944056	2341	0	0
699266	17.4488860967781	4084	0	0
699282	46.910554844545	7560	0	0
699303	583.543378425395	14081	1	1
699304	238.46456237183	12817	0	0
699347	71.5166133251315	9133	0	0
699349	37.5385268598776	6735	0	0
699365	567.877172021829	14061	1	0
699403	12.7949844858472	3244	0	0
699466	365.193429096482	13632	1	0
699484	543.924322934687	14033	1	0
699535	215.434528821761	12566	0	0
699697	6.11032547353682	1338	0	0
700029	5.72976260334891	1041	0	0
700384	13.1992365982519	3341	0	0
700424	31.7608353515909	6099	0	0
700454	13.6807514756235	3447	0	0
700493	248.759163332517	12910	0	0
700519	109.588575277019	10584	0	0
700585	600.498622464717	14097	1	0
700634	181.508916219232	12093	0	0
700640	321.006389566744	13423	1	0
700651	182.761880900677	12110	0	0
700657	160.276327989884	11735	0	0
700665	5.05981261074466	93	0	0
700733	100.836503765349	10295	0	0
700738	11.9617693596483	2966	0	0
700767	216.805171601083	12576	0	0
700768	143.834704872922	11441	0	0
700793	5.77312795216854	1085	0	0
700800	8.65603485490296	2151	0	0
700809	210.324625339289	12512	0	0
700848	25.1378600306959	5281	0	0
700863	30.3511170374996	5925	0	0
700868	35.3889908349039	6496	0	0
701493	10.3754748442898	2338	0	0
701544	21.7528052321255	4808	0	0
701587	38.3397446820568	6827	0	0
701652	118.574719560847	10837	0	0
701717	5.70518939430168	1011	0	0
701727	29.9376907237196	5887	0	0
701752	10.5798242705488	2400	0	0
701768	5.46165352785397	741	0	0
701801	45.4015708744205	7446	0	0
701814	11.3912618536639	2728	0	0
701838	6.11253434986629	1342	0	0
701933	14.1287054859709	3524	0	0
701990	602.472904914178	14099	1	0
702065	44.5192122481016	7373	0	0
702108	191.519540667902	12259	0	0
702115	10.8456905208557	2496	0	0
702203	5.03655988773976	54	0	0
702207	120.850819937463	10889	0	0
702276	168.309541987288	11897	0	0
702300	263.325639607378	13030	0	0
702456	56.1551528548777	8225	0	0
702508	12.6553092812331	3212	0	0
702512	84.2704022917406	9706	0	0
702521	18.7050167063709	4350	0	0
702528	5.06403133077273	103	0	0
702529	6.3795516534361	1518	0	0
702543	6.08281984602063	1323	0	0
702570	6.87950692288881	1774	0	0
702575	211.323473516266	12525	0	0
702808	275.723375757129	13127	1	0
702817	38.0454760453213	6793	0	0
702834	15.0929226185859	3645	0	0
702839	27.6552542742288	5599	0	0
702855	131.045100428865	11160	0	0
702863	19.1557435068839	4423	0	0
702883	19.8027671775527	4536	0	0
702899	48.7840126762395	7720	0	0
702911	238.752589383502	12820	0	0
702917	116.504022665602	10772	0	0
702924	31.0653628287164	6015	0	0
702925	10.7627628849436	2465	0	0
702932	69.7500158975018	9042	0	0
702946	34.0503975295766	6325	0	0
702951	92.4353151570049	9998	0	0
702958	113.749850219439	10706	0	0
702967	56.4924898466786	8246	0	0
702975	21.7954446670526	4816	0	0
703105	12.578931893799	3189	0	0
703149	27.5592316125942	5590	0	0
703161	15.7302018599901	3719	0	0
703816	6.99984706914237	1819	0	0
704597	72.3247822368205	9178	0	0
704624	57.9540252343197	8335	0	0
704668	16.917995330982	3958	0	0
704688	116.419551773096	10768	0	0
704716	15.6713111997698	3707	0	0
704717	5.76678651665725	1075	0	0
704730	11.3454612366395	2711	0	0
704732	13.6036211595961	3428	0	0
704745	7.19326538378321	1876	0	0
704750	7.0053131120739	1821	0	0
704757	176.756518083295	12039	0	0
704761	87.5714717913955	9816	0	0
704809	12.4780184214685	3151	0	0
704821	42.3060952458054	7210	0	0
704915	5.00540587627404	8	0	0
705033	13.1099332824176	3318	0	0
705043	44.5774173125199	7376	0	0
705044	5.17188371191293	300	0	0
705056	296.147979874411	13264	1	0
705095	5.03691064609115	55	0	0
705111	16.7476642095159	3921	0	0
705129	117.356428219003	10791	0	0
705130	44.3081475080259	7355	0	0
705141	16.9138705811425	3956	0	0
705148	10.7237240504799	2449	0	0
705183	5.76156174117796	1068	0	0
705190	19.7707825764202	4531	0	0
705194	7.21630117524681	1884	0	0
705198	10.6165384058652	2410	0	0
705199	25.8122389635971	5366	0	0
705215	6.62809414269386	1662	0	0
705216	13.5085089340808	3406	0	0
705223	5.23822548243273	411	0	0
705225	27.2934292784161	5548	0	0
705268	5.88955112235379	1179	0	0
705271	11.8440810353475	2903	0	0
705273	80.2888991138214	9536	0	0
705298	21.6602192236672	4788	0	0
705367	5.22144059529761	380	0	0
705442	5.04371209851036	66	0	0
705565	22.2793177832015	4893	0	0
705568	84.2221962717808	9702	0	0
705583	182.130433964468	12099	0	0
705599	393.650512120106	13724	1	0
706203	438.987689548109	13857	1	0
706223	189.679856863424	12227	0	0
706247	5.74377087393945	1051	0	0
706283	37.4713011997209	6728	0	0
706307	131.465415063308	11173	0	0
706328	241.221699993953	12845	0	0
706333	53.4887585922397	8037	0	0
706367	10.7429496096755	2454	0	0
706369	6.43689851655854	1561	0	0
706407	5.21250223423224	367	0	0
706466	213.651395316335	12547	0	0
706694	54.296981711915	8100	0	0
706703	6.41032066543031	1538	0	0
706789	22.6577541771808	4950	0	0
706803	63.8626886049067	8713	0	0
706850	122.788495010636	10945	0	0
706888	33.8391706258362	6306	0	0
707159	76.5502952349064	9360	0	0
707193	200.242256260721	12391	0	0
707819	12.9364198997633	3276	0	0
708668	54.7216823967511	8122	0	0
709113	918.020522448961	14281	1	0
709153	1299.32961560533	14338	1	0
709190	1346.04255259014	14342	1	0
709303	5.97664409625323	1253	0	0
709626	35.8237629810808	6554	0	0
709705	200.694274282425	12397	0	0
709761	148.099104706512	11525	0	0
709762	37.3739203636587	6719	0	0
709774	5.34442375656873	565	0	0
709785	237.431546103315	12799	0	0
709805	5.15531539357867	267	0	0
709809	10.4656053672435	2359	0	0
709824	7.50139114219751	1948	0	0
709829	15.7030242393551	3711	0	0
709877	94.7277195323885	10079	0	0
709931	22.3080579286619	4898	0	0
709995	11.8718304939565	2919	0	0
710106	5.09159745658841	153	0	0
710252	138.259179667692	11333	0	0
710273	23.2647296021526	5052	0	0
710281	39.046253516812	6904	0	0
710308	28.6949873409468	5746	0	0
710327	154.88771928864	11639	0	0
710381	5.44288150289333	702	0	0
710393	11.427848123414	2736	0	0
710406	12.501273506657	3158	0	0
710413	32.2856188528601	6142	0	0
710438	71.9961120601059	9155	0	0
710468	78.0346225529198	9433	0	0
710476	21.7232178209654	4805	0	0
710539	10.4495288741739	2354	0	0
710558	231.2150304127	12734	0	0
710559	206.595713795293	12472	0	0
710581	10.4106114113658	2343	0	0
710596	24.240527730217	5163	0	0
710604	5.56130859088434	855	0	0
710648	92.8920047076851	10018	0	0
710649	25.5145720276437	5324	0	0
710654	21.4727395157485	4758	0	0
710837	285.184575823102	13184	1	0
710902	175.00737351554	12014	0	0
710906	60.4991928920025	8498	0	0
710930	896.656136420008	14277	1	0
711026	104.85823382763	10431	0	0
711067	41.3536303766258	7121	0	0
711084	38.6585993244722	6864	0	0
711369	6.1906299479023	1404	0	0
711488	129.297234707138	11113	0	0
712169	26.649489917121	5462	0	0
712214	464.21346684084	13909	1	0
712239	15.1908818161336	3655	0	0
712348	15.8568095946342	3746	0	0
712378	18.4541400164712	4299	0	0
712440	75.4953767673702	9306	0	0
712444	69.1913044541213	9013	0	0
712499	5.50108288226713	788	0	0
712824	20.473938125739	4619	0	0
712892	50.6309457159282	7844	0	0
713047	310.676171176455	13362	1	0
713064	163.193743175929	11799	0	0
713200	120.294711645722	10881	0	0
713212	5.91320503551649	1195	0	0
713657	17.0432175184492	3995	0	0
713671	103.092027200682	10379	0	0
713674	208.2082650431	12489	0	0
713704	17.0371960009636	3993	0	0
713705	39.6830805858774	6964	0	0
713706	19.4429102789966	4465	0	0
713708	5.01571478162084	24	0	0
713710	53.3682897521993	8027	0	0
713712	90.8061101648297	9930	0	0
713715	6.14811937441329	1375	0	0
713718	28.4054778271548	5710	0	0
713763	5.19058561382519	334	0	0
713771	243.776087671118	12870	0	0
713809	106.102079464729	10480	0	0
713813	92.3650520732776	9994	0	0
713815	219.609898779114	12603	0	0
713816	45.9989699759569	7493	0	0
713817	92.0339897240942	9979	0	0
713823	369.430481211296	13643	1	1
713836	194.872071400983	12311	0	0
713841	41.2240904203769	7113	0	0
713877	78.777306117303	9469	0	0
713920	5.2429297784926	417	0	0
713926	35.9540105747019	6565	0	0
713949	31.9687713233505	6120	0	0
713955	46.4222026187773	7527	0	0
713964	5.64256873858143	944	0	0
713967	26.3896879321015	5428	0	0
714013	5.74740323361918	1053	0	0
714025	18.3355202841073	4271	0	0
714040	10.8000513364359	2479	0	0
714052	5.07187057009017	113	0	0
714089	47.3591946852545	7598	0	0
714091	14.2816172721947	3548	0	0
714135	245.154460520636	12879	0	0
714331	30.6789895118502	5965	0	0
714348	18.9065458945165	4381	0	0
714380	373.42475103163	13663	1	1
714498	11.4318286327351	2740	0	0
714592	38.465633391746	6841	0	0
714642	110.624071685429	10616	0	0
714881	25.7559357352048	5359	0	0
714902	120.24611924026	10878	0	0
715104	7.23043989937262	1887	0	0
715133	109.435235474662	10580	0	0
715153	29.1882513694419	5810	0	0
715170	47.240573165326	7588	0	0
715208	63.3894723164753	8682	0	0
715209	11.3695325517713	2721	0	0
715238	161.668687724036	11763	0	0
715265	13.6872053496789	3449	0	0
715271	22.0234901865624	4849	0	0
715274	89.7288746173621	9903	0	0
715318	6.6618182196855	1678	0	0
715337	57.9133068520731	8330	0	0
715365	105.585558261053	10458	0	0
715368	72.2659203945536	9175	0	0
715443	356.822203988659	13602	1	0
715451	31.1531421096676	6025	0	0
715465	22.0550851563747	4858	0	0
715488	9.26160144023265	2217	0	0
715489	61.8158789802063	8578	0	0
715520	36.6108328120547	6640	0	0
715595	50.9042857152112	7860	0	0
715651	11.8365055923381	2901	0	0
715716	281.64375392633	13163	1	0
715931	191.831865620724	12264	0	0
715945	56.3165549128545	8238	0	0
715952	20.6428905325962	4645	0	0
715970	86.9929207279093	9796	0	0
715978	68.7986346424888	8989	0	0
716024	194.015407326684	12296	0	0
716081	211.18399685871	12522	0	0
716095	13.6006761896403	3426	0	0
716097	30.911249373825	5995	0	0
716104	950.296366672962	14291	1	0
716115	38.6343711158346	6861	0	0
716116	42.5161735161922	7226	0	0
716140	183.923754262568	12140	0	0
716211	16.0349662634016	3776	0	0
716275	100.151137526766	10271	0	0
717013	37.8667618631468	6770	0	0
717018	25.4302194263513	5312	0	0
717023	5.51149113759965	798	0	0
717026	5.70357421608184	1009	0	0
717033	10.6164240555558	2409	0	0
718182	79.3936197118051	9499	0	0
718232	6.03839066669234	1293	0	0
718262	5.16468649795903	284	0	0
718265	197.195670058557	12346	0	0
718269	8.2263311732291	2094	0	0
718273	65.9745892985629	8827	0	0
718281	34.1667632836967	6344	0	0
718289	91.7136206000143	9969	0	0
718303	175.874079797118	12028	0	0
718316	21.0001244625914	4695	0	0
718337	35.0679902455114	6465	0	0
718351	93.6169627898606	10032	0	0
718355	124.274708463673	10985	0	0
718360	19.8153293225809	4538	0	0
718361	10.6497751892822	2419	0	0
718364	477.282843202649	13944	1	0
718371	217.868197983647	12585	0	0
718386	64.4688235809785	8746	0	0
718395	411.989361516249	13783	1	0
718399	166.370402676939	11867	0	0
718413	17.0718034446764	4002	0	0
718428	1317.02290940577	14340	1	0
718429	922.13882792143	14282	1	0
718430	134.438527790738	11245	0	0
718436	277.534100878003	13137	1	1
718445	134.82831797635	11249	0	0
718509	47.4527544352991	7610	0	0
718542	91.0161598174727	9936	0	0
718555	97.7821744355821	10193	0	0
718576	100.48366613263	10286	0	0
718579	118.493717350415	10836	0	0
718875	24.845553277646	5245	0	0
718902	20.2055922926846	4588	0	0
719237	15.2498137075961	3664	0	0
719339	11.7834931394457	2874	0	0
719368	6.70842743857424	1696	0	0
719479	103.057405898427	10378	0	0
719480	72.2111542756859	9172	0	0
719504	267.271105155067	13066	0	0
719512	5.42119463196143	673	0	0
719514	5.09379174934854	160	0	0
719525	13.9103601837592	3495	0	0
719542	118.161413712307	10821	0	0
719552	163.647437899653	11809	0	0
719554	449.194457568685	13883	1	0
719590	190.600420686581	12239	0	0
719644	47.027711246061	7567	0	0
719648	6.03723027694867	1290	0	0
719677	101.204670391176	10314	0	0
719692	65.6366733784795	8813	0	0
719726	21.3761123632098	4742	0	0
719735	21.2934436580674	4735	0	0
719744	6.2834339279357	1462	0	0
719821	5.13868758242777	244	0	0
720408	12.9961618512771	3291	0	0
720415	5.17606414826553	308	0	0
720539	29.3317515114979	5820	0	0
720555	218.15210762946	12588	0	0
720594	184.768678253878	12153	0	0
720607	101.674567015607	10332	0	0
720612	18.8681960763323	4373	0	0
720712	234.420831978029	12766	0	0
720783	5.34165635805277	562	0	0
720833	5.45914010598348	734	0	0
720880	259.342208867518	12994	0	0
721218	16.4486346877347	3856	0	0
721867	61.4431567422668	8556	0	0
721956	34.3651084443777	6374	0	0
722054	5.82579166754674	1136	0	0
722077	6.52760666876658	1607	0	0
722189	48.5177023337103	7696	0	0
722474	128.755492798906	11099	0	0
722475	46.4494313735936	7529	0	0
722518	16.3039483721846	3819	0	0
722530	7.88085663162004	2037	0	0
722534	105.311636206447	10450	0	0
722540	123.598371411301	10964	0	0
722591	50.0567664152891	7811	0	0
722624	197.991960904704	12354	0	0
723072	31.0416235603751	6012	0	0
723098	521.560327973703	14008	1	0
723103	275.222028803234	13122	1	0
723141	71.9072179416416	9150	0	0
723148	61.8905462573643	8585	0	0
723149	28.4615546493441	5718	0	0
723182	38.8187496157948	6878	0	0
723269	21.6699346161557	4791	0	0
723270	10.9567610744084	2549	0	0
723405	6.23703153328465	1431	0	0
723435	7.98677477564638	2059	0	0
723651	29.8697894053469	5876	0	0
723795	47.7400960134043	7634	0	0
723931	5.07718763893195	125	0	0
724028	6.4281613409243	1551	0	0
724152	5.46847638348103	751	0	0
724577	9.69547053855871	2257	0	0
724584	19.6442422759847	4511	0	0
724621	642.524076657725	14144	1	0
724625	381.798966499986	13689	1	0
724667	36.6696878488714	6644	0	0
724747	262.258612938477	13021	0	0
724955	330.079167549564	13484	1	1
725367	74.9671013403004	9277	0	0
725373	137.814423230723	11322	0	0
725375	22.3185980229049	4901	0	0
725423	12.2141885667509	3055	0	0
725844	13.0645191588117	3307	0	0
725845	17.6628115274194	4130	0	0
725848	215.814580727855	12568	0	0
725930	35.7232125039947	6541	0	0
726017	42.4610338004053	7220	0	0
726241	157.103358872883	11679	0	0
726257	5.75820284146264	1065	0	0
726261	65.0282289006992	8782	0	0
726306	163.385074665195	11803	0	0
726357	18.8473965366947	4369	0	0
726383	31.2324489764172	6038	0	0
726384	5.2309823122526	402	0	0
726403	159.92119534385	11728	0	0
726484	303.912197608959	13306	1	0
726493	54.8344566774327	8133	0	0
726538	144.705480788275	11458	0	0
726547	74.1387421441462	9245	0	0
726548	68.9840262950637	9000	0	0
726618	64.5230063896222	8749	0	0
726656	156.1208530309	11658	0	0
726657	151.371349823782	11579	0	0
726663	11.224423094044	2656	0	0
726750	31.7193024770663	6095	0	0
726985	5.3431839548818	563	0	0
727573	10.6940197263788	2437	0	0
727576	181.089873991062	12089	0	0
727693	1092.8080198758	14316	1	0
727745	13.2310006857593	3352	0	0
727752	441.52837948146	13861	1	0
727754	284.900538471095	13179	1	0
727777	262.575421209831	13024	0	0
728092	5.39369965784001	638	0	0
728173	317.811346175358	13400	1	0
728179	132.05060757622	11186	0	0
728184	345.080062853446	13541	1	1
728193	98.6252992103048	10219	0	0
728711	358.561697268777	13607	1	0
728830	207.291938622438	12480	0	0
728860	316.000259248511	13387	1	0
728887	316.321729847441	13391	1	0
728893	37.0443625526566	6679	0	0
728997	36.0964488496586	6583	0	0
729008	201.885197318837	12410	0	0
729131	44.4482305139035	7363	0	0
729182	5.6857637990861	990	0	0
729735	5.07353944990664	116	0	0
729848	60.4997163405157	8499	0	0
730311	23.3385332542823	5058	0	0
730358	29.6896940252131	5855	0	0
730403	56.4718930606469	8244	0	0
730729	293.477602417588	13241	1	0
730741	12.7448798334909	3230	0	0
730806	322.686244580434	13431	1	1
730840	6.56928231548736	1626	0	0
730868	238.109357410206	12809	0	0
730929	104.286393932946	10408	0	0
730972	60.1938863816696	8476	0	0
731059	116.44700614226	10769	0	0
731135	27.6429978836666	5596	0	0
731201	95.9214240176988	10126	0	0
731268	34.8511799565856	6441	0	0
731272	5.95132948192287	1235	0	0
731379	5.53506920326069	821	0	0
732425	16.6350132911269	3897	0	0
732458	10.6523370205882	2421	0	0
732462	26.062138559047	5394	0	0
732463	15.7053731112286	3713	0	0
732492	110.31187248423	10604	0	0
732526	1018.51867878451	14302	1	0
732684	101.137499982642	10312	0	0
732719	148.751615251468	11534	0	0
732777	5.09714988881786	171	0	0
732783	278.240508638067	13146	1	1
732832	5.83048869114904	1145	0	0
732899	22.8914708998034	4986	0	0
733384	45.3373185096534	7440	0	0
733863	255.393846303758	12954	0	0
733906	114.741167342039	10727	0	0
733942	586.348421726462	14086	1	0
734278	173.488213423093	11988	0	0
734287	12.9386487840378	3279	0	0
734291	24.5125538574317	5197	0	0
734295	119.554744708708	10862	0	0
735134	185.747624137561	12170	0	0
735149	49.0070902369654	7743	0	0
735151	101.935162181438	10344	0	0
735152	71.0874105776817	9116	0	0
735384	11.9485597292786	2959	0	0
735406	18.3645760393601	4280	0	0
735443	21.8109311622335	4818	0	0
735459	10.4410217758296	2351	0	0
735462	130.680754956051	11148	0	0
735485	91.5408631082498	9955	0	0
735486	132.119987961791	11188	0	0
735493	168.856379294401	11904	0	0
735522	319.714725308236	13412	1	0
735528	70.073778567798	9056	0	0
735537	423.30922209394	13815	1	0
735579	132.902664904191	11205	0	0
735864	49.3648956172662	7765	0	0
735885	23.0502951488628	5009	0	0
735892	27.9074149247215	5643	0	0
735937	29.8142229348015	5868	0	0
735951	6.37468527882927	1515	0	0
736007	10.4454432287543	2353	0	0
736239	61.3957900332706	8552	0	0
736267	36.0310754066874	6574	0	0
736341	372.460549041512	13659	1	1
736360	197.215320190694	12347	0	0
736373	27.4544141992463	5575	0	0
736385	164.218566041991	11824	0	0
736406	253.103454653837	12933	0	0
736453	131.301766294546	11167	0	0
736454	33.1027199794204	6232	0	0
736459	16.8487637016804	3943	0	0
736497	43.9972305897129	7329	0	0
736567	13.1801492138022	3334	0	0
736579	55.6371547044807	8193	0	0
736732	127.001537191611	11046	0	0
736733	106.503343030761	10490	0	0
736749	35.0575277771979	6463	0	0
736912	5.47733753766271	763	0	0
737035	17.9032533966549	4173	0	0
737099	99.3352151450834	10243	0	0
737100	295.233549445831	13256	1	1
737103	479.895997964294	13949	1	0
737195	96.4603183657964	10150	0	0
737199	15.5837042731883	3692	0	0
737228	276.482106072427	13131	1	0
737266	38.2804588100293	6819	0	0
737271	155.4876501529	11647	0	0
737281	185.959684417237	12171	0	0
737301	230.416593575483	12726	0	0
737341	480.405744784211	13950	1	0
737412	192.272291869786	12271	0	0
737440	102.840740880715	10370	0	0
